model,n_early,seed,n_train,n_cal,n_test,n_params,train_time_s,test_cells,y_true,y_pred,MAE,RMSE,MAPE,MedianAE,Within_50,Within_100,Bias,fold
LSTM,100,0,68,22,23,331393,150.02,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75|195.75,254.0785,372.205,44.9334,113.253,0.0435,0.4783,-245.079,3
LSTM,100,1,68,22,23,331393,143.8,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87,250.6741,369.5045,44.1402,109.1318,0.3913,0.4783,-240.9579,3
LSTM,100,2,68,22,23,331393,142.11,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15,252.0942,370.6278,44.471,110.8508,0.3043,0.4783,-242.6769,3
LSTM,100,0,69,22,22,331393,142.09,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|636|891|249|246|352|525|519,195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72|195.72,271.228,349.3943,52.9367,215.2787,0.0909,0.3636,-255.0969,4
LSTM,100,1,69,22,22,331393,148.22,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|636|891|249|246|352|525|519,199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87|199.87,267.834,346.3772,52.3246,211.1304,0.2727,0.3636,-250.9486,4
LSTM,100,2,69,22,22,331393,142.71,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|636|891|249|246|352|525|519,198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15|198.15,269.2407,347.6249,52.5783,212.8498,0.2273,0.3636,-252.668,4
GRU,100,0,68,23,22,248577,178.36,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50,239.635,298.3956,46.2148,247.4986,0.3182,0.3636,-239.635,0
GRU,100,1,68,23,22,248577,215.07,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78,240.3583,298.9768,46.4098,248.2219,0.2727,0.3636,-240.3583,0
GRU,100,2,68,23,22,248577,229.91,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01,239.1286,297.9892,46.0783,246.9923,0.3182,0.3636,-239.1286,0
GRU,100,0,68,22,23,248577,236.81,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50,307.3247,427.5365,51.1555,302.4986,0.2609,0.2609,-307.3247,1
GRU,100,1,68,22,23,248577,232.63,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78,308.048,428.0568,51.3326,303.2219,0.1739,0.2609,-308.048,1
GRU,100,2,68,22,23,248577,232.47,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01,306.8184,427.1727,51.0316,301.9923,0.2609,0.2609,-306.8184,1
GRU,100,0,70,22,21,248577,235.17,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421,199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50,299.071,368.4314,52.9824,300.4995,0.0,0.2857,-292.7376,2
GRU,100,1,70,22,21,248577,235.31,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421,198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78,299.7271,369.0079,53.1187,301.2247,0.0,0.2857,-293.4628,2
GRU,100,2,70,22,21,248577,240.62,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421,200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01,298.6127,368.0291,52.8872,299.993,0.0476,0.2857,-292.2311,2
GRU,100,0,68,22,23,248577,238.55,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50,250.977,369.7437,44.2108,109.4985,0.3913,0.4783,-241.3246,3
GRU,100,1,68,22,23,248577,236.66,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78,251.5745,370.2161,44.35,110.2217,0.3043,0.4783,-242.0478,3
GRU,100,2,68,22,23,248577,231.18,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01,250.5586,369.4133,44.1133,108.992,0.3913,0.4783,-240.8181,3
GRU,100,0,69,22,22,248577,236.15,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|636|891|249|246|352|525|519,199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50|199.50,268.135,346.6438,52.3789,211.4983,0.2727,0.3636,-251.3165,4
GRU,100,1,69,22,22,248577,217.95,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|636|891|249|246|352|525|519,198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78|198.78,268.7262,347.1681,52.4855,212.2209,0.2273,0.3636,-252.0391,4
GRU,100,2,69,22,22,248577,213.43,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|636|891|249|246|352|525|519,200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01|200.01,267.7202,346.2765,52.3041,210.9914,0.2727,0.3636,-250.8095,4
Transformer,100,0,68,23,22,17185,159.37,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,224.46|224.46|224.45|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46,214.681,278.7524,39.4872,222.5446,0.3636,0.3636,-214.681,0
Transformer,100,1,68,23,22,17185,161.1,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08,213.053,277.5006,39.0483,220.9166,0.3636,0.3636,-213.053,0
Transformer,100,2,68,23,22,17185,159.24,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38,213.7531,278.0385,39.2371,221.6168,0.3636,0.3636,-213.7531,0
Transformer,100,0,68,22,23,17185,158.4,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.45|224.46|224.46|224.46,282.3706,409.9661,45.0459,277.5444,0.2609,0.2609,-282.3706,1
Transformer,100,1,68,22,23,17185,147.12,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08,280.7427,408.8465,44.6474,275.9165,0.2609,0.2609,-280.7427,1
Transformer,100,2,68,22,23,17185,159.24,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38|225.38,281.4428,409.3276,44.8188,276.6166,0.2609,0.2609,-281.4428,1
Transformer,100,0,70,22,21,17185,151.82,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421,224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46|224.46,276.4905,348.9307,48.2919,275.542,0.2381,0.2857,-267.7802,2
Transformer,100,1,70,22,21,17185,156.09,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421,226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08|226.08,275.0206,347.6855,47.9866,273.9173,0.2381,0.2857,-266.1556,2
Transformer,100,2,70,22,21,17185,154.71,SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020,498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421,225.38|225.39|225.39|225.39|225.39|225.38|225.39|225.39|225.39|225.38|225.39|225.39|225.38|225.39|225.38|225.38|225.38|225.38|225.39|225.38|225.38,275.6518,348.2198,48.1177,274.6149,0.2381,0.2857,-266.8532,2
Transformer,100,0,68,22,23,17185,149.06,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45|224.45,230.3669,353.965,39.4088,84.5493,0.3913,0.5217,-216.3755,3
